year_id,location_name,mean_final,lower_final,upper_final,proportion,age_group_id,metric_id,measure_id,age_group_name,metric_name
2017,North Africa and Middle East,33007.21841,24658.42837,42355.3153,9.652649041,22,1,6,all ages,count space
2017,South Asia,30433.22377,22417.53619,41598.68761,8.899908637,22,1,6,all ages,count space
2017,"Southeast Asia, East Asia, and Oceania",102733.2487,81676.17331,141672.0989,30.04336756,22,1,6,all ages,count space
2017,Sub-Saharan Africa,12293.80222,8812.378245,16603.89161,3.595206257,22,1,6,all ages,count space
2017,"Central Europe, Eastern Europe, and Central Asia",5.811906382,5.315281658,6.360772454,,27,3,6,age-standardized,rate space
2017,Global,4.408592567,3.710080092,5.429891699,,27,3,6,age-standardized,rate space
2017,High-income,6.91108845,5.801503534,8.413105535,,27,3,6,age-standardized,rate space
2017,Latin America and Caribbean,4.606984673,4.125112139,5.239394597,,27,3,6,age-standardized,rate space
2017,North Africa and Middle East,6.870755422,5.166373557,8.884612935,,27,3,6,age-standardized,rate space
2017,South Asia,1.919530387,1.422142262,2.637255633,,27,3,6,age-standardized,rate space
2017,"Southeast Asia, East Asia, and Oceania",4.366124122,3.442241963,6.062907557,,27,3,6,age-standardized,rate space
2017,Sub-Saharan Africa,1.381595521,1.010477715,1.836336038,,27,3,6,age-standardized,rate space
2018,"Central Europe, Eastern Europe, and Central Asia",31279.07969,29063.36761,33673.24613,8.976708117,22,1,6,all ages,count space
2018,Global,348447.1064,289100.35,432268.2295,100,22,1,6,all ages,count space
2018,High-income,107467.7041,90036.32666,127121.3946,30.84189884,22,1,6,all ages,count space
2018,Latin America and Caribbean,26399.76013,23577.62853,29876.4539,7.576403891,22,1,6,all ages,count space
2018,North Africa and Middle East,33797.53851,25308.51578,43681.97831,9.699474579,22,1,6,all ages,count space
2018,South Asia,31032.81969,22852.81379,42549.78751,8.90603455,22,1,6,all ages,count space
2018,"Southeast Asia, East Asia, and Oceania",105821.9715,83890.71473,143436.9613,30.36959399,22,1,6,all ages,count space
2018,Sub-Saharan Africa,12648.23284,9206.189852,17174.69515,3.62988603,22,1,6,all ages,count space
2018,"Central Europe, Eastern Europe, and Central Asia",5.814656296,5.325821898,6.332399596,,27,3,6,age-standardized,rate space
2018,Global,4.401214983,3.633881612,5.482787638,,27,3,6,age-standardized,rate space
2018,High-income,6.860922234,5.70054465,8.342289203,,27,3,6,age-standardized,rate space
2018,Latin America and Caribbean,4.562625104,4.075265203,5.165070924,,27,3,6,age-standardized,rate space
2018,North Africa and Middle East,6.858335711,5.126785428,8.914794667,,27,3,6,age-standardized,rate space
2018,South Asia,1.921301257,1.421446713,2.651130589,,27,3,6,age-standardized,rate space
2018,"Southeast Asia, East Asia, and Oceania",4.406340235,3.453131482,6.018426926,,27,3,6,age-standardized,rate space
2018,Sub-Saharan Africa,1.385346887,1.012250109,1.824634565,,27,3,6,age-standardized,rate space
2019,"Central Europe, Eastern Europe, and Central Asia",30984.73836,28556.99166,33359.2606,8.733383524,22,1,6,all ages,count space
2019,Global,354785.0415,295555.4677,444199.3072,100,22,1,6,all ages,count space
2019,High-income,109050.0765,91469.11826,128747.6411,30.73694314,22,1,6,all ages,count space
2019,Latin America and Caribbean,26617.15328,23864.52099,30358.53962,7.502332447,22,1,6,all ages,count space
2019,North Africa and Middle East,34852.86559,25782.61957,45188.38534,9.823657008,22,1,6,all ages,count space
2019,South Asia,31959.43164,23647.73099,43924.93294,9.008111363,22,1,6,all ages,count space
2019,"Southeast Asia, East Asia, and Oceania",108298.4122,85366.26312,147339.9072,30.52507843,22,1,6,all ages,count space
2019,Sub-Saharan Africa,13022.36398,9530.480798,17528.53681,3.67049409,22,1,6,all ages,count space
2019,"Central Europe, Eastern Europe, and Central Asia",5.703831652,5.21872285,6.210597204,,27,3,6,age-standardized,rate space
2019,Global,4.390219002,3.639675063,5.50605614,,27,3,6,age-standardized,rate space
2019,High-income,6.846808343,5.705770568,8.222848456,,27,3,6,age-standardized,rate space
2019,Latin America and Caribbean,4.503313587,4.034242314,5.142273102,,27,3,6,age-standardized,rate space
2019,North Africa and Middle East,6.901976013,5.095448344,9.046663291,,27,3,6,age-standardized,rate space
2019,South Asia,1.942375572,1.441830931,2.667608008,,27,3,6,age-standardized,rate space
2019,"Southeast Asia, East Asia, and Oceania",4.41721418,3.482592063,6.099355585,,27,3,6,age-standardized,rate space
2019,Sub-Saharan Africa,1.389005624,1.016556065,1.797675956,,27,3,6,age-standardized,rate space
2020,"Central Europe, Eastern Europe, and Central Asia",31597.15224,29227.27172,34013.74412,8.679712908,22,1,6,all ages,count space
2020,Global,364034.5317,303363.0513,453696.2857,100,22,1,6,all ages,count space
2020,High-income,110873.0877,93001.40984,131628.4661,30.45675013,22,1,6,all ages,count space
2020,Latin America and Caribbean,26858.30031,24067.75379,30667.00876,7.377954003,22,1,6,all ages,count space
2020,North Africa and Middle East,35661.61307,26315.86314,46111.90181,9.796217106,22,1,6,all ages,count space
2020,South Asia,34170.95992,25148.41221,47529.77291,9.386735855,22,1,6,all ages,count space
2020,"Southeast Asia, East Asia, and Oceania",111354.1175,87261.84757,150756.8349,30.58888862,22,1,6,all ages,count space
2020,Sub-Saharan Africa,13519.30104,9786.542321,17957.17047,3.71374138,22,1,6,all ages,count space
2020,"Central Europe, Eastern Europe, and Central Asia",5.775620995,5.29146734,6.294714792,,27,3,6,age-standardized,rate space
2020,Global,4.423582969,3.673698875,5.523416802,,27,3,6,age-standardized,rate space
2020,High-income,6.923934209,5.73609698,8.320953007,,27,3,6,age-standardized,rate space
2020,Latin America and Caribbean,4.464310537,3.995517973,5.10768806,,27,3,6,age-standardized,rate space
2020,North Africa and Middle East,6.829171925,5.03793105,8.955939675,,27,3,6,age-standardized,rate space
2020,South Asia,2.035162081,1.501837687,2.826756621,,27,3,6,age-standardized,rate space
2020,"Southeast Asia, East Asia, and Oceania",4.459619882,3.490140852,6.150824451,,27,3,6,age-standardized,rate space
2020,Sub-Saharan Africa,1.383001506,1.002889831,1.791742658,,27,3,6,age-standardized,rate space
2021,"Central Europe, Eastern Europe, and Central Asia",30554.10954,28343.3385,33016.05698,8.146659555,22,1,6,all ages,count space
2021,Global,375050.7719,314674.179,463738.5262,100,22,1,6,all ages,count space
2021,High-income,112392.4819,94434.67985,134781.3787,29.96727119,22,1,6,all ages,count space
2021,Latin America and Caribbean,27643.89728,24646.58041,31496.46036,7.370708008,22,1,6,all ages,count space
2021,North Africa and Middle East,37140.48375,27367.6432,49579.74929,9.902788244,22,1,6,all ages,count space
2021,South Asia,38059.11647,28223.43687,53810.26659,10.14772381,22,1,6,all ages,count space
2021,"Southeast Asia, East Asia, and Oceania",115132.4638,89680.98726,160657.6763,30.69783412,22,1,6,all ages,count space
2021,Sub-Saharan Africa,14128.2191,10238.94348,18964.72304,3.767015072,22,1,6,all ages,count space
2021,"Central Europe, Eastern Europe, and Central Asia",5.584697128,5.1390828,6.122616191,,27,3,6,age-standardized,rate space
2021,Global,4.480308328,3.738709683,5.549818186,,27,3,6,age-standardized,rate space
2021,High-income,6.957696235,5.780170219,8.445434113,,27,3,6,age-standardized,rate space
2021,Latin America and Caribbean,4.525168503,4.026953158,5.170148112,,27,3,6,age-standardized,rate space
2021,North Africa and Middle East,6.94627046,5.113588743,9.243893591,,27,3,6,age-standardized,rate space
2021,South Asia,2.220540411,1.650374797,3.131246423,,27,3,6,age-standardized,rate space
2021,"Southeast Asia, East Asia, and Oceania",4.521006341,3.5077135,6.38391702,,27,3,6,age-standardized,rate space
2021,Sub-Saharan Africa,1.402334523,1.014487037,1.858208503,,27,3,6,age-standardized,rate space
2022,"Central Europe, Eastern Europe, and Central Asia",29865.28593,27561.88606,32115.04433,7.785701185,22,1,6,all ages,count space
2022,Global,383591.4739,319557.8322,470347.7361,100,22,1,6,all ages,count space
2022,High-income,116412.4652,98523.82979,138615.9757,30.34803251,22,1,6,all ages,count space
2022,Latin America and Caribbean,28942.66774,25857.64292,32974.73583,7.545180148,22,1,6,all ages,count space
2022,North Africa and Middle East,37559.86187,27665.55156,49747.42073,9.791631049,22,1,6,all ages,count space
2022,South Asia,36012.30458,26629.76547,50147.14727,9.388192134,22,1,6,all ages,count space
2022,"Southeast Asia, East Asia, and Oceania",120721.3869,94185.61995,167107.5258,31.47134258,22,1,6,all ages,count space
2022,Sub-Saharan Africa,14077.50171,10261.51572,19249.01624,3.669920389,22,1,6,all ages,count space
2022,"Central Europe, Eastern Europe, and Central Asia",5.432003515,4.953326098,5.91294765,,27,3,6,age-standardized,rate space
2022,Global,4.495981053,3.726117323,5.538479017,,27,3,6,age-standardized,rate space
2022,High-income,7.120964374,5.958646109,8.707799861,,27,3,6,age-standardized,rate space
2022,Latin America and Caribbean,4.664322508,4.151123982,5.337695973,,27,3,6,age-standardized,rate space
2022,North Africa and Middle East,6.933386827,5.130215258,9.258678805,,27,3,6,age-standardized,rate space
2022,South Asia,2.083551655,1.544405349,2.898759389,,27,3,6,age-standardized,rate space
2022,"Southeast Asia, East Asia, and Oceania",4.65267996,3.586017228,6.483869064,,27,3,6,age-standardized,rate space
2022,Sub-Saharan Africa,1.373586331,0.993043646,1.839306742,,27,3,6,age-standardized,rate space
2023,"Central Europe, Eastern Europe, and Central Asia",29973.10645,27562.87452,32500.59929,7.838103125,22,1,6,all ages,count space
2023,Global,382402.553,319029.53,469367.2826,100,22,1,6,all ages,count space
2023,High-income,117795.9809,99361.56012,143198.3595,30.80418264,22,1,6,all ages,count space
2023,Latin America and Caribbean,30492.01743,27256.64504,34767.35732,7.973800696,22,1,6,all ages,count space
2023,North Africa and Middle East,38563.95857,28667.45617,51035.62455,10.08464987,22,1,6,all ages,count space
2023,South Asia,35474.96208,26432.65691,48135.24161,9.276863297,22,1,6,all ages,count space
2023,"Southeast Asia, East Asia, and Oceania",115467.4783,90293.57517,160337.149,30.19526867,22,1,6,all ages,count space
2023,Sub-Saharan Africa,14635.04931,10834.48131,20178.66268,3.827131697,22,1,6,all ages,count space
2023,"Central Europe, Eastern Europe, and Central Asia",5.413944192,4.914027002,5.927203095,,27,3,6,age-standardized,rate space
2023,Global,4.405382109,3.65011452,5.44278779,,27,3,6,age-standardized,rate space
2023,High-income,7.124420086,5.948397027,8.82019036,,27,3,6,age-standardized,rate space
2023,Latin America and Caribbean,4.842018462,4.31023869,5.544233412,,27,3,6,age-standardized,rate space
2023,North Africa and Middle East,6.940001071,5.179283942,9.282547872,,27,3,6,age-standardized,rate space
2023,South Asia,2.015039851,1.499713399,2.733111283,,27,3,6,age-standardized,rate space
2023,"Southeast Asia, East Asia, and Oceania",4.408322471,3.399863303,6.11792325,,27,3,6,age-standardized,rate space
2023,Sub-Saharan Africa,1.390268267,1.010405714,1.857529215,,27,3,6,age-standardized,rate space
2024,"Central Europe, Eastern Europe, and Central Asia",30527.58329,27993.72277,33155.9316,7.77059658,22,1,6,all ages,count space
2024,Global,392860.2261,327498.6815,482021.4939,100,22,1,6,all ages,count space
2024,High-income,120784.6688,101475.6449,147455.2069,30.74494714,22,1,6,all ages,count space
2024,Latin America and Caribbean,31443.42737,28127.46566,35818.39835,8.003718696,22,1,6,all ages,count space
2024,North Africa and Middle East,39991.08166,29863.54262,53046.82698,10.17946817,22,1,6,all ages,count space
2024,South Asia,36627.15952,27349.10056,49653.97416,9.323203798,22,1,6,all ages,count space
2024,"Southeast Asia, East Asia, and Oceania",118508.6435,92697.43323,164396.6247,30.16559977,22,1,6,all ages,count space
2024,Sub-Saharan Africa,15144.69168,11218.86395,20849.4711,3.854982174,22,1,6,all ages,count space
2024,"Central Europe, Eastern Europe, and Central Asia",5.467755718,4.952536495,5.998567081,,27,3,6,age-standardized,rate space
2024,Global,4.436750738,3.674539538,5.482085746,,27,3,6,age-standardized,rate space
2024,High-income,7.200931609,6.007632157,8.942222409,,27,3,6,age-standardized,rate space
2024,Latin America and Caribbean,4.889338543,4.351237917,5.599339597,,27,3,6,age-standardized,rate space
2024,North Africa and Middle East,7.015905764,5.248541931,9.397128365,,27,3,6,age-standardized,rate space
2024,South Asia,2.042829631,1.525865401,2.7666294,,27,3,6,age-standardized,rate space
2024,"Southeast Asia, East Asia, and Oceania",4.445734116,3.430241468,6.179663662,,27,3,6,age-standardized,rate space
2024,Sub-Saharan Africa,1.402403947,1.021821645,1.873471793,,27,3,6,age-standardized,rate space
2025,"Central Europe, Eastern Europe, and Central Asia",31064.27568,28460.85797,33649.07461,7.694991295,22,1,6,all ages,count space
2025,Global,403694.7476,336057.8834,495431.0651,100,22,1,6,all ages,count space
2025,High-income,123819.1653,103523.1836,151797.5008,30.67148286,22,1,6,all ages,count space
2025,Latin America and Caribbean,32439.23343,29042.09334,36945.3492,8.035584716,22,1,6,all ages,count space
2025,North Africa and Middle East,41496.05334,30982.42647,55163.89641,10.27906694,22,1,6,all ages,count space
2025,South Asia,37822.98757,28294.87184,51219.72091,9.369204777,22,1,6,all ages,count space
2025,"Southeast Asia, East Asia, and Oceania",121715.0072,95053.54683,168627.4083,30.15025782,22,1,6,all ages,count space
2025,Sub-Saharan Africa,15680.27897,11606.14328,21585.07306,3.88419197,22,1,6,all ages,count space
2025,"Central Europe, Eastern Europe, and Central Asia",5.51904031,4.990704556,6.051601727,,27,3,6,age-standardized,rate space
2025,Global,4.470188132,3.699806368,5.522674008,,27,3,6,age-standardized,rate space
2025,High-income,7.280341647,6.057981419,9.038843454,,27,3,6,age-standardized,rate space
2025,Latin America and Caribbean,4.940848386,4.390691329,5.683520756,,27,3,6,age-standardized,rate space
2025,North Africa and Middle East,7.096443285,5.310673966,9.520242013,,27,3,6,age-standardized,rate space
2025,South Asia,2.071126335,1.55043021,2.803013857,,27,3,6,age-standardized,rate space
2025,"Southeast Asia, East Asia, and Oceania",4.487880135,3.459961099,6.244117831,,27,3,6,age-standardized,rate space
2025,Sub-Saharan Africa,1.414697289,1.030734363,1.884132765,,27,3,6,age-standardized,rate space
2026,"Central Europe, Eastern Europe, and Central Asia",31615.78584,28887.97823,34312.81033,7.626669181,22,1,6,all ages,count space
2026,Global,414542.5099,344703.5636,508724.929,100,22,1,6,all ages,count space
2026,High-income,126875.5223,105351.5542,155292.0164,30.60615481,22,1,6,all ages,count space
2026,Latin America and Caribbean,33453.02954,29939.63383,38065.73382,8.06986708,22,1,6,all ages,count space
2026,North Africa and Middle East,43041.70213,32198.08855,57218.44268,10.3829405,22,1,6,all ages,count space
2026,South Asia,39025.16588,29201.4087,52796.94272,9.414032323,22,1,6,all ages,count space
2026,"Southeast Asia, East Asia, and Oceania",124844.0672,97394.4576,172804.3278,30.11610733,22,1,6,all ages,count space
2026,Sub-Saharan Africa,16231.98948,12065.27845,22294.77358,3.915639311,22,1,6,all ages,count space
2026,"Central Europe, Eastern Europe, and Central Asia",5.572759945,5.033832461,6.134631841,,27,3,6,age-standardized,rate space
2026,Global,4.502807417,3.722328168,5.565978705,,27,3,6,age-standardized,rate space
2026,High-income,7.361593114,6.094280466,9.122297487,,27,3,6,age-standardized,rate space
2026,Latin America and Caribbean,4.992709423,4.43005593,5.752032272,,27,3,6,age-standardized,rate space
2026,North Africa and Middle East,7.177371958,5.379692125,9.621508226,,27,3,6,age-standardized,rate space
2026,South Asia,2.098203941,1.571922563,2.836892483,,27,3,6,age-standardized,rate space
2026,"Southeast Asia, East Asia, and Oceania",4.528101634,3.491016497,6.29765403,,27,3,6,age-standardized,rate space
2026,Sub-Saharan Africa,1.426925567,1.040640127,1.900005549,,27,3,6,age-standardized,rate space
2027,"Central Europe, Eastern Europe, and Central Asia",32186.19505,29474.69581,34908.02228,7.561540807,22,1,6,all ages,count space
2027,Global,425656.5675,353328.2298,522494.4549,100,22,1,6,all ages,count space
2027,High-income,129990.3593,107780.2085,159474.3474,30.53878858,22,1,6,all ages,count space
2027,Latin America and Caribbean,34492.52125,30843.8302,39334.80758,8.103368744,22,1,6,all ages,count space
2027,North Africa and Middle East,44652.74364,33370.93309,59392.11225,10.49032179,22,1,6,all ages,count space
2027,South Asia,40261.73131,30217.12937,54332.18364,9.458736076,22,1,6,all ages,count space
2027,"Southeast Asia, East Asia, and Oceania",128028.3568,99677.78648,177177.4424,30.07785302,22,1,6,all ages,count space
2027,Sub-Saharan Africa,16810.14354,12516.27837,23052.73674,3.949226871,22,1,6,all ages,count space
2027,"Central Europe, Eastern Europe, and Central Asia",5.627685269,5.075310342,6.180192543,,27,3,6,age-standardized,rate space
2027,Global,4.535587843,3.747940304,5.603828155,,27,3,6,age-standardized,rate space
2027,High-income,7.445515597,6.149829523,9.26568813,,27,3,6,age-standardized,rate space
2027,Latin America and Caribbean,5.045144741,4.481423119,5.811612448,,27,3,6,age-standardized,rate space
2027,North Africa and Middle East,7.259330061,5.440317462,9.730438577,,27,3,6,age-standardized,rate space
2027,South Asia,2.125601275,1.592279492,2.864004281,,27,3,6,age-standardized,rate space
2027,"Southeast Asia, East Asia, and Oceania",4.569427056,3.52199287,6.349721291,,27,3,6,age-standardized,rate space
2027,Sub-Saharan Africa,1.439612152,1.049339676,1.919436016,,27,3,6,age-standardized,rate space
2028,"Central Europe, Eastern Europe, and Central Asia",32765.61764,29961.12789,35577.42873,7.494001165,22,1,6,all ages,count space
2028,Global,437224.6137,362284.9834,536925.2973,100,22,1,6,all ages,count space
2028,High-income,133189.0935,109671.9308,163587.6748,30.46239605,22,1,6,all ages,count space
2028,Latin America and Caribbean,35565.81313,31811.2554,40473.21818,8.13444898,22,1,6,all ages,count space
2028,North Africa and Middle East,46353.61236,34616.79138,61611.46595,10.60178474,22,1,6,all ages,count space
2028,South Asia,41528.78052,31190.67621,55976.6239,9.498271418,22,1,6,all ages,count space
2028,"Southeast Asia, East Asia, and Oceania",131398.1982,102159.2122,181604.6288,30.05279073,22,1,6,all ages,count space
2028,Sub-Saharan Africa,17416.44818,12976.78033,23898.51875,3.983409816,22,1,6,all ages,count space
2028,"Central Europe, Eastern Europe, and Central Asia",5.683729395,5.111009872,6.249240218,,27,3,6,age-standardized,rate space
2028,Global,4.568687319,3.774780829,5.645802422,,27,3,6,age-standardized,rate space
2028,High-income,7.531040577,6.212501575,9.398372157,,27,3,6,age-standardized,rate space
2028,Latin America and Caribbean,5.098337515,4.520935339,5.862181367,,27,3,6,age-standardized,rate space
2028,North Africa and Middle East,7.343298326,5.497400077,9.813964302,,27,3,6,age-standardized,rate space
2028,South Asia,2.152964166,1.615364549,2.9095476,,27,3,6,age-standardized,rate space
2028,"Southeast Asia, East Asia, and Oceania",4.612966468,3.552422095,6.4112764,,27,3,6,age-standardized,rate space
2028,Sub-Saharan Africa,1.452232515,1.0565439,1.935347743,,27,3,6,age-standardized,rate space
2029,"Central Europe, Eastern Europe, and Central Asia",33340.16791,30512.45723,36218.16244,7.422525742,22,1,6,all ages,count space
2029,Global,449175.5107,370915.8018,551477.5715,100,22,1,6,all ages,count space
2029,High-income,136456.5949,111563.6196,168123.7061,30.37934875,22,1,6,all ages,count space
2029,Latin America and Caribbean,36672.21605,32848.81323,41787.26417,8.164340036,22,1,6,all ages,count space
2029,North Africa and Middle East,48148.01255,36027.15082,64125.35814,10.71919804,22,1,6,all ages,count space
2029,South Asia,42818.08969,32204.3786,57731.68654,9.53259665,22,1,6,all ages,count space
2029,"Southeast Asia, East Asia, and Oceania",134921.0701,104706.5312,186189.9595,30.03749467,22,1,6,all ages,count space
2029,Sub-Saharan Africa,18053.3354,13480.46749,24751.18229,4.019216312,22,1,6,all ages,count space
2029,"Central Europe, Eastern Europe, and Central Asia",5.739130858,5.160836544,6.297466741,,27,3,6,age-standardized,rate space
2029,Global,4.602408531,3.799580526,5.698150537,,27,3,6,age-standardized,rate space
2029,High-income,7.618899766,6.222585531,9.508421814,,27,3,6,age-standardized,rate space
2029,Latin America and Caribbean,5.152594805,4.569641294,5.936676602,,27,3,6,age-standardized,rate space
2029,North Africa and Middle East,7.430823528,5.562810171,9.939192736,,27,3,6,age-standardized,rate space
2029,South Asia,2.17986163,1.637781267,2.945111639,,27,3,6,age-standardized,rate space
2029,"Southeast Asia, East Asia, and Oceania",4.658074969,3.585259913,6.470393261,,27,3,6,age-standardized,rate space
2029,Sub-Saharan Africa,1.465422308,1.066110806,1.954330849,,27,3,6,age-standardized,rate space
2030,"Central Europe, Eastern Europe, and Central Asia",33924.07623,31004.21015,36888.06288,7.35169686,22,1,6,all ages,count space
2030,Global,461445.5258,380276.6455,565913.2082,100,22,1,6,all ages,count space
2030,High-income,139764.8458,113592.2542,172731.8091,30.28848216,22,1,6,all ages,count space
2030,Latin America and Caribbean,37815.72359,33826.62086,43049.90741,8.195056941,22,1,6,all ages,count space
2030,North Africa and Middle East,50009.36388,37447.40456,66822.16549,10.83754443,22,1,6,all ages,count space
2030,South Asia,44161.39875,33265.36914,59591.42819,9.570230131,22,1,6,all ages,count space
2030,"Southeast Asia, East Asia, and Oceania",138541.8835,107592.7829,191092.1799,30.02345364,22,1,6,all ages,count space
2030,Sub-Saharan Africa,18717.07263,13998.75196,25694.9255,4.056182493,22,1,6,all ages,count space
2030,"Central Europe, Eastern Europe, and Central Asia",5.795899468,5.190199185,6.36695416,,27,3,6,age-standardized,rate space
2030,Global,4.637291992,3.825403049,5.748619793,,27,3,6,age-standardized,rate space
2030,High-income,7.708605816,6.275866325,9.713095808,,27,3,6,age-standardized,rate space
2030,Latin America and Caribbean,5.208982622,4.628929078,5.999075086,,27,3,6,age-standardized,rate space
2030,North Africa and Middle East,7.519529371,5.638390545,10.06944272,,27,3,6,age-standardized,rate space
2030,South Asia,2.207857909,1.656772618,2.988176523,,27,3,6,age-standardized,rate space
2030,"Southeast Asia, East Asia, and Oceania",4.704849783,3.623270727,6.532096607,,27,3,6,age-standardized,rate space
2030,Sub-Saharan Africa,1.478568643,1.076078366,1.965645717,,27,3,6,age-standardized,rate space
2031,"Central Europe, Eastern Europe, and Central Asia",34495.0444,31533.99255,37605.00635,7.28219856,22,1,6,all ages,count space
2031,Global,473689.973,389456.2177,580336.9677,100,22,1,6,all ages,count space
2031,High-income,143060.9837,116001.6035,177115.3389,30.20139582,22,1,6,all ages,count space
2031,Latin America and Caribbean,38969.13202,34827.44463,44323.7192,8.22671668,22,1,6,all ages,count space
2031,North Africa and Middle East,51919.47038,38948.6755,69789.63674,10.96064374,22,1,6,all ages,count space
2031,South Asia,45517.74054,34357.38204,61365.37177,9.609183881,22,1,6,all ages,count space
2031,"Southeast Asia, East Asia, and Oceania",142096.6448,110545.3542,196045.0157,29.99781564,22,1,6,all ages,count space
2031,Sub-Saharan Africa,19405.43658,14547.65981,26581.35742,4.096653441,22,1,6,all ages,count space
2031,"Central Europe, Eastern Europe, and Central Asia",5.848921488,5.23508173,6.423184159,,27,3,6,age-standardized,rate space
2031,Global,4.671310474,3.849194723,5.799106231,,27,3,6,age-standardized,rate space
2031,High-income,7.799279396,6.314973769,9.849352847,,27,3,6,age-standardized,rate space
2031,Latin America and Caribbean,5.264563795,4.681389809,6.066613409,,27,3,6,age-standardized,rate space
2031,North Africa and Middle East,7.608478063,5.702690865,10.22409815,,27,3,6,age-standardized,rate space
2031,South Asia,2.235221779,1.677474051,3.024586591,,27,3,6,age-standardized,rate space
2031,"Southeast Asia, East Asia, and Oceania",4.750536157,3.666137681,6.600753902,,27,3,6,age-standardized,rate space
2031,Sub-Saharan Africa,1.491963031,1.087335351,1.984601911,,27,3,6,age-standardized,rate space
2032,"Central Europe, Eastern Europe, and Central Asia",35101.31086,32076.95229,38314.31198,7.219386897,22,1,6,all ages,count space
2032,Global,486209.028,399615.63,595402.295,100,22,1,6,all ages,count space
2032,High-income,146381.7513,118264.1096,181911.1402,30.10675304,22,1,6,all ages,count space
2032,Latin America and Caribbean,40140.11061,35846.4811,45784.57971,8.255731238,22,1,6,all ages,count space
2032,North Africa and Middle East,53917.84089,40595.41424,72743.17578,11.08943639,22,1,6,all ages,count space
2032,South Asia,46906.1207,35498.06808,63122.46742,9.647315867,22,1,6,all ages,count space
2032,"Southeast Asia, East Asia, and Oceania",145720.7701,113406.9428,200967.8888,29.97080714,22,1,6,all ages,count space
2032,Sub-Saharan Africa,20120.75011,15114.70135,27573.0858,4.138292165,22,1,6,all ages,count space
2032,"Central Europe, Eastern Europe, and Central Asia",5.907453401,5.265159226,6.479703758,,27,3,6,age-standardized,rate space
2032,Global,4.706385014,3.874490308,5.853732488,,27,3,6,age-standardized,rate space
2032,High-income,7.89204068,6.379159419,9.996420533,,27,3,6,age-standardized,rate space
2032,Latin America and Caribbean,5.320299952,4.740333014,6.137933858,,27,3,6,age-standardized,rate space
2032,North Africa and Middle East,7.701123243,5.774414489,10.37640838,,27,3,6,age-standardized,rate space
2032,South Asia,2.262565346,1.699914785,3.066982207,,27,3,6,age-standardized,rate space
2032,"Southeast Asia, East Asia, and Oceania",4.798913909,3.706787504,6.674516575,,27,3,6,age-standardized,rate space
2032,Sub-Saharan Africa,1.50566945,1.100077566,2.002368445,,27,3,6,age-standardized,rate space
2033,"Central Europe, Eastern Europe, and Central Asia",35682.23344,32572.13715,39017.28781,7.149853219,22,1,6,all ages,count space
2033,Global,499062.4611,409817.4203,610631.7869,100,22,1,6,all ages,count space
2033,High-income,149738.3321,120896.4934,186797.755,30.00392612,22,1,6,all ages,count space
2033,Latin America and Caribbean,41326.83982,36822.38121,47291.84464,8.280895288,22,1,6,all ages,count space
2033,North Africa and Middle East,56012.89739,42244.15144,75643.49076,11.22362465,22,1,6,all ages,count space
2033,South Asia,48342.76574,36630.5766,64916.41719,9.686716495,22,1,6,all ages,count space
2033,"Southeast Asia, East Asia, and Oceania",149500.2461,116206.1999,206190.6282,29.95621947,22,1,6,all ages,count space
2033,Sub-Saharan Africa,20854.81907,15684.93293,28552.0932,4.178799388,22,1,6,all ages,count space
2033,"Central Europe, Eastern Europe, and Central Asia",5.960980657,5.335565044,6.550990349,,27,3,6,age-standardized,rate space
2033,Global,4.741156272,3.8978683,5.899103741,,27,3,6,age-standardized,rate space
2033,High-income,7.985313427,6.462384911,10.17421163,,27,3,6,age-standardized,rate space
2033,Latin America and Caribbean,5.375164615,4.795739204,6.203920045,,27,3,6,age-standardized,rate space
2033,North Africa and Middle East,7.795821193,5.861162392,10.4991003,,27,3,6,age-standardized,rate space
2033,South Asia,2.290599236,1.716937948,3.103336994,,27,3,6,age-standardized,rate space
2033,"Southeast Asia, East Asia, and Oceania",4.848939824,3.749220495,6.744373873,,27,3,6,age-standardized,rate space
2033,Sub-Saharan Africa,1.518917067,1.110828032,2.016577378,,27,3,6,age-standardized,rate space
2034,"Central Europe, Eastern Europe, and Central Asia",36277.10808,33040.08079,39607.75001,7.081748567,22,1,6,all ages,count space
2034,Global,512262.0173,420423.4068,625980.4924,100,22,1,6,all ages,count space
2034,High-income,153131.9822,123699.8116,190717.9408,29.8932923,22,1,6,all ages,count space
2034,Latin America and Caribbean,42563.40818,37890.88995,48725.86921,8.308913552,22,1,6,all ages,count space
2034,North Africa and Middle East,58169.81703,43927.89731,78677.66103,11.35548119,22,1,6,all ages,count space
2034,South Asia,49823.84454,37903.66327,66681.03861,9.726242207,22,1,6,all ages,count space
2034,"Southeast Asia, East Asia, and Oceania",153396.0679,119215.1948,211038.8922,29.94484516,22,1,6,all ages,count space
2034,Sub-Saharan Africa,21623.72292,16282.71372,29560.55462,4.221223162,22,1,6,all ages,count space
2034,"Central Europe, Eastern Europe, and Central Asia",6.01761523,5.396785608,6.608151421,,27,3,6,age-standardized,rate space
2034,Global,4.776713507,3.92518095,5.946723567,,27,3,6,age-standardized,rate space
2034,High-income,8.08041414,6.532402258,10.40164676,,27,3,6,age-standardized,rate space
2034,Latin America and Caribbean,5.433722371,4.8445797,6.26847573,,27,3,6,age-standardized,rate space
2034,North Africa and Middle East,7.888652797,5.931141477,10.6047365,,27,3,6,age-standardized,rate space
