age_group_id,cause_id,location_id,measure_id,metric_id,sex_id,year_id,acause,age_group_name,cause_name,expected,location_name,location_type,measure,measure_name,metric_name,sex,val,upper,lower,age_group_alternative_name,age_midpoint,age_group_years_end,age_group_name_plot
7,477,1,1,1,2,2023,neo_brain,10 to 14,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,2479.44566502205,3329.62154955496,1845.11498046199,10-14 years,12.5,15,10-14
7,477,1,1,3,1,2023,neo_brain,10 to 14,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,8.74495930770877e-06,1.17310067291654e-05,6.59006151116423e-06,10-14 years,12.5,15,10-14
7,477,1,1,3,2,2023,neo_brain,10 to 14,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,7.48614111391446e-06,1.00530602979264e-05,5.57091906065752e-06,10-14 years,12.5,15,10-14
7,477,1,6,1,1,2023,neo_brain,10 to 14,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,6405.00651413704,8754.81055677648,4699.65622139392,10-14 years,12.5,15,10-14
7,477,1,6,1,2,2023,neo_brain,10 to 14,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,5648.3940497067,8167.03130559718,3783.76962546046,10-14 years,12.5,15,10-14
7,477,1,6,3,1,2023,neo_brain,10 to 14,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,1.82358077669443e-05,2.49259765773868e-05,1.3380474670073e-05,10-14 years,12.5,15,10-14
7,477,1,6,3,2,2023,neo_brain,10 to 14,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,1.70540841122739e-05,2.46585556190899e-05,1.14242605749896e-05,10-14 years,12.5,15,10-14
8,477,1,1,1,1,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,2184.61371346337,2922.72325661903,1687.7367580866,15-19 years,17.5,20,15-19
8,477,1,1,1,2,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,1845.40615281085,2505.35434421347,1371.81172259698,15-19 years,17.5,20,15-19
8,477,1,1,3,1,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,6.60937151910764e-06,8.84246204785861e-06,5.10611060980856e-06,15-19 years,17.5,20,15-19
8,477,1,1,3,2,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,5.87524542737608e-06,7.97633173183946e-06,4.36745620368315e-06,15-19 years,17.5,20,15-19
8,477,1,6,1,1,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,4576.48411810454,6684.63085174441,3332.22671279941,15-19 years,17.5,20,15-19
8,477,1,6,1,2,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,4293.75777603656,6274.32503047392,2678.09223584711,15-19 years,17.5,20,15-19
8,477,1,6,3,1,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,1.38457813394824e-05,2.02238082160645e-05,1.00813815252814e-05,15-19 years,17.5,20,15-19
8,477,1,6,3,2,2023,neo_brain,15 to 19,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,1.36700967976587e-05,1.9975656518222e-05,8.52627977791555e-06,15-19 years,17.5,20,15-19
9,477,1,1,1,1,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,2135.60927442383,2845.69406902807,1694.89445599471,20-24 years,22.5,25,20-24
9,477,1,1,1,2,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,1812.60086587745,2543.53758359725,1394.76806684037,20-24 years,22.5,25,20-24
9,477,1,1,3,1,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,6.98598814526538e-06,9.30881190176773e-06,5.54432532151721e-06,20-24 years,22.5,25,20-24
9,477,1,1,3,2,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,6.11321055169483e-06,8.57838098138167e-06,4.70402007628306e-06,20-24 years,22.5,25,20-24
9,477,1,6,1,1,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,4647.63342312217,6512.70991966069,3388.42224024067,20-24 years,22.5,25,20-24
9,477,1,6,1,2,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,4502.89042928027,6981.6725606599,2882.4666973462,20-24 years,22.5,25,20-24
9,477,1,6,3,1,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,1.52033016461919e-05,2.13043251109577e-05,1.10841799972335e-05,20-24 years,22.5,25,20-24
9,477,1,6,3,2,2023,neo_brain,20 to 24,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,1.51865299215095e-05,2.35465154904047e-05,9.72145945687588e-06,20-24 years,22.5,25,20-24
10,477,1,1,1,1,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,2800.85963461311,3781.36594261272,2162.02706659749,25-29 years,27.5,30,25-29
10,477,1,1,1,2,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,2196.86667428109,2980.95486051136,1665.76221504707,25-29 years,27.5,30,25-29
10,477,1,1,3,1,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,9.46895078198637e-06,1.27837780789844e-05,7.30923021987209e-06,25-29 years,27.5,30,25-29
10,477,1,1,3,2,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,7.58553624275606e-06,1.02929055263804e-05,5.75169162606925e-06,25-29 years,27.5,30,25-29
10,477,1,6,1,1,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,6152.88730270361,8858.29751952591,4648.01148746391,25-29 years,27.5,30,25-29
10,477,1,6,1,2,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,5571.38860863087,8319.06787820786,3612.18118198984,25-29 years,27.5,30,25-29
10,477,1,6,3,1,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,2.0801251985788e-05,2.99475140374785e-05,1.57136728542209e-05,25-29 years,27.5,30,25-29
10,477,1,6,3,2,2023,neo_brain,25 to 29,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,1.92373850939669e-05,2.87248159548617e-05,1.2472459795655e-05,25-29 years,27.5,30,25-29
11,477,1,1,1,1,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,4217.2280882723,5383.00272487709,3361.91623454641,30-34 years,32.5,35,30-34
11,477,1,1,1,2,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,2921.7609783972,3893.74324156768,2281.28758185563,30-34 years,32.5,35,30-34
11,477,1,1,3,1,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,1.39436607582839e-05,1.77981276529327e-05,1.11156945963259e-05,30-34 years,32.5,35,30-34
11,477,1,1,3,2,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,9.92395308025369e-06,1.32253546821856e-05,7.7485431191295e-06,30-34 years,32.5,35,30-34
11,477,1,6,1,1,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,8232.16344387292,10977.7889360427,6708.69444676393,30-34 years,32.5,35,30-34
11,477,1,6,1,2,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,6739.07467209397,9564.2823643355,4972.77690458054,30-34 years,32.5,35,30-34
11,477,1,6,3,1,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,2.72184695647171e-05,3.62964870754549e-05,2.21813374896167e-05,30-34 years,32.5,35,30-34
11,477,1,6,3,2,2023,neo_brain,30 to 34,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,2.2889709782788e-05,3.24857132844698e-05,1.68903633953994e-05,30-34 years,32.5,35,30-34
12,477,1,1,1,1,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,5534.66931262173,7181.53650357128,4474.71738595428,35-39 years,37.5,40,35-39
12,477,1,1,1,2,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,3614.72167003902,4678.40382930711,2879.97406693431,35-39 years,37.5,40,35-39
12,477,1,1,3,1,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,1.87114386685538e-05,2.42791162836251e-05,1.51279860091105e-05,35-39 years,37.5,40,35-39
12,477,1,1,3,2,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,1.25389136905694e-05,1.62286635542476e-05,9.99018722677414e-06,35-39 years,37.5,40,35-39
12,477,1,6,1,1,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,9658.76806424567,12952.5086984844,7641.96008757708,35-39 years,37.5,40,35-39
12,477,1,6,1,2,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,7651.60058843394,10611.7034984226,5663.19037463209,35-39 years,37.5,40,35-39
12,477,1,6,3,1,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,3.26540640532522e-05,4.37894404211109e-05,2.58357020825334e-05,35-39 years,37.5,40,35-39
12,477,1,6,3,2,2023,neo_brain,35 to 39,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,2.65422259667499e-05,3.68103678298413e-05,1.96447366637799e-05,35-39 years,37.5,40,35-39
13,477,1,1,1,1,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,6809.66113297658,8641.46088190588,5682.81384251921,40-44 years,42.5,45,40-44
13,477,1,1,1,2,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,4417.91536841835,5594.74422358949,3445.80853156157,40-44 years,42.5,45,40-44
13,477,1,1,3,1,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,2.60343893351152e-05,3.30376435229995e-05,2.17262775938539e-05,40-44 years,42.5,45,40-44
13,477,1,1,3,2,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,1.73147552992191e-05,2.1926999300544e-05,1.3504860676702e-05,40-44 years,42.5,45,40-44
13,477,1,6,1,1,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,10524.8496732351,13759.5761286116,8827.74412047445,40-44 years,42.5,45,40-44
13,477,1,6,1,2,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,8092.16862531912,10704.4633266968,6143.66262482551,40-44 years,42.5,45,40-44
13,477,1,6,3,1,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,4.02381306111761e-05,5.2604990912646e-05,3.37498331995188e-05,40-44 years,42.5,45,40-44
13,477,1,6,3,2,2023,neo_brain,40 to 44,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,3.17149397177296e-05,4.19530814094285e-05,2.40783279259366e-05,40-44 years,42.5,45,40-44
14,477,1,1,1,1,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,8310.2213150064,9980.32291611125,6734.43577425948,45-49 years,47.5,50,45-49
14,477,1,1,1,2,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,5602.28165603723,7215.16470123238,4620.72908002833,45-49 years,47.5,50,45-49
14,477,1,1,3,1,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,3.47676155000986e-05,4.17548482237878e-05,2.8174974496378e-05,45-49 years,47.5,50,45-49
14,477,1,1,3,2,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,2.38785166583246e-05,3.07530825989925e-05,1.96948606095445e-05,45-49 years,47.5,50,45-49
14,477,1,6,1,1,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,12073.1245169673,15497.2978804025,9782.41795975383,45-49 years,47.5,50,45-49
14,477,1,6,1,2,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,9482.60752552274,12584.6681620141,7516.23769613331,45-49 years,47.5,50,45-49
14,477,1,6,3,1,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,5.0510538189007e-05,6.48363110406418e-05,4.09268698622761e-05,45-49 years,47.5,50,45-49
14,477,1,6,3,2,2023,neo_brain,45 to 49,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,4.04175683524478e-05,5.36394324305897e-05,3.20363412720665e-05,45-49 years,47.5,50,45-49
15,477,1,1,1,1,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,11402.3136589491,14409.2134541931,9373.36969165303,50-54 years,52.5,55,50-54
15,477,1,1,1,2,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,7947.80036742422,10134.9741066697,6474.08212259699,50-54 years,52.5,55,50-54
15,477,1,1,3,1,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,5.00978556030173e-05,6.33091420366833e-05,4.11833716710275e-05,50-54 years,52.5,55,50-54
15,477,1,1,3,2,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,3.50867083839356e-05,4.47423015828344e-05,2.858076712901e-05,50-54 years,52.5,55,50-54
15,477,1,6,1,1,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,15531.6863023785,20185.8787156699,13127.9124629438,50-54 years,52.5,55,50-54
15,477,1,6,1,2,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,12450.9018488179,16240.6342572817,9664.09796413092,50-54 years,52.5,55,50-54
15,477,1,6,3,1,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,6.82409027607507e-05,8.8689827991529e-05,5.76795449247647e-05,50-54 years,52.5,55,50-54
15,477,1,6,3,2,2023,neo_brain,50 to 54,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,5.4966297854819e-05,7.16966169018248e-05,4.26635510940922e-05,50-54 years,52.5,55,50-54
16,477,1,1,1,1,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,14918.315572752,18493.8647270195,12457.8597964957,55-59 years,57.5,60,55-59
16,477,1,1,1,2,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,10428.6819910432,13027.3870727742,8606.03474759998,55-59 years,57.5,60,55-59
16,477,1,1,3,1,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,7.31518976331765e-05,9.0684587864847e-05,6.10870630881559e-05,55-59 years,57.5,60,55-59
16,477,1,1,3,2,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,4.97319548602981e-05,6.21245739785021e-05,4.10401747758141e-05,55-59 years,57.5,60,55-59
16,477,1,6,1,1,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,19283.784499523,24385.8613413149,15998.1612443051,55-59 years,57.5,60,55-59
16,477,1,6,1,2,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,15118.9722498622,19739.7360085303,12044.4584208891,55-59 years,57.5,60,55-59
16,477,1,6,3,1,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,9.45579561452538e-05,0.000119575968468914,7.84469163395351e-05,55-59 years,57.5,60,55-59
16,477,1,6,3,2,2023,neo_brain,55 to 59,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,7.20988564144557e-05,9.41342022868821e-05,5.7437216229131e-05,55-59 years,57.5,60,55-59
17,477,1,1,1,1,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,16829.4698033597,20413.9673338418,13853.8964622072,60-64 years,62.5,65,60-64
17,477,1,1,1,2,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,12236.4925263499,15434.4470256798,10229.3231475723,60-64 years,62.5,65,60-64
17,477,1,1,3,1,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000101351761578847,0.000122938605569432,8.3432028910106e-05,60-64 years,62.5,65,60-64
17,477,1,1,3,2,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,6.9839933464045e-05,8.80922985901868e-05,5.83839892412186e-05,60-64 years,62.5,65,60-64
17,477,1,6,1,1,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,20466.2092542749,25237.2810457736,16941.7235080203,60-64 years,62.5,65,60-64
17,477,1,6,1,2,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,16207.6164982091,20794.1856217337,13272.3419036446,60-64 years,62.5,65,60-64
17,477,1,6,3,1,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000123253220986675,0.000151985946160882,0.000102027784700433,60-64 years,62.5,65,60-64
17,477,1,6,3,2,2023,neo_brain,60 to 64,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,9.25051729822235e-05,0.000118683073367111,7.57520566834442e-05,60-64 years,62.5,65,60-64
18,477,1,1,1,1,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,18490.3733200065,22704.7242062608,15465.9404542132,65-69 years,67.5,70,65-69
18,477,1,1,1,2,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,14294.3116423194,17698.3221286722,11636.8804123677,65-69 years,67.5,70,65-69
18,477,1,1,3,1,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000133807855791116,0.000164305523192505,0.000111921176179401,65-69 years,67.5,70,65-69
18,477,1,1,3,2,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,9.53089128533579e-05,0.000118005531404419,7.75901945375061e-05,65-69 years,67.5,70,65-69
18,477,1,6,1,1,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,21754.6060978457,26942.5249850091,18258.8670726671,65-69 years,67.5,70,65-69
18,477,1,6,1,2,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,18120.754811904,23194.9283427011,14377.4256544115,65-69 years,67.5,70,65-69
18,477,1,6,3,1,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000157429876896181,0.000194972888618852,0.000132132532420267,65-69 years,67.5,70,65-69
18,477,1,6,3,2,2023,neo_brain,65 to 69,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,0.000120822148307702,0.00015465476473239,9.58630847738812e-05,65-69 years,67.5,70,65-69
19,477,1,1,1,1,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,16553.1586411611,20790.7971380516,14011.5922042824,70-74 years,72.5,75,70-74
19,477,1,1,1,2,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,13847.4047070222,16841.0991048392,11301.0649882194,70-74 years,72.5,75,70-74
19,477,1,1,3,1,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000159134650790316,0.000199873408691265,0.000134701169775558,70-74 years,72.5,75,70-74
19,477,1,1,3,2,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,0.000116675547236039,0.000141899835795009,9.52205824663941e-05,70-74 years,72.5,75,70-74
19,477,1,6,1,1,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,19164.8401180655,24674.319547316,15747.9282579531,70-74 years,72.5,75,70-74
19,477,1,6,1,2,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,16984.5750531712,21780.3843029166,13540.8936914204,70-74 years,72.5,75,70-74
19,477,1,6,3,1,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000184242186385925,0.000237207853181994,0.000151393526657129,70-74 years,72.5,75,70-74
19,477,1,6,3,2,2023,neo_brain,70 to 74,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,0.000143108736317599,0.000183517295213112,0.000114092944846937,70-74 years,72.5,75,70-74
20,477,1,1,1,1,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,12246.8433699022,14651.3686402372,10409.2641531062,75-79 years,77.5,80,75-79
20,477,1,1,1,2,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,11189.5200058295,13425.5102750974,8916.46093152896,75-79 years,77.5,80,75-79
20,477,1,1,3,1,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000185346581200471,0.000221737226920821,0.000157536229158637,75-79 years,77.5,80,75-79
20,477,1,1,3,2,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,0.000140472745044721,0.00016854326914707,0.000111936860784319,75-79 years,77.5,80,75-79
20,477,1,6,1,1,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,13813.6770504376,16654.9672518577,11303.0424284591,75-79 years,77.5,80,75-79
20,477,1,6,1,2,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,13292.7752781671,16919.4968406582,10471.3551869379,75-79 years,77.5,80,75-79
20,477,1,6,3,1,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000209059407210045,0.000252060155168154,0.000171062877837352,75-79 years,77.5,80,75-79
